Merk,ModelName,Tipe,Transmisi,Tahun,min_price,avg_price,max_price,count,KodeDaerah,lokasi,kilometer2
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2022,85500000,85500000.0,85500000,1,B,PEKANBARU,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2022,107000000,107000000.0,107000000,1,DM,MAKASSAR,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2022,95000000,95000000.0,95000000,1,KH,SAMPIT,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,95000000,95000000.0,95000000,1,A,JAKARTA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,105000000,105000000.0,105000000,1,AG,SURABAYA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,91500000,91500000.0,91500000,1,B,JAKARTA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,102000000,102000000.0,102000000,1,B,JAKARTA,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,100500000,100500000.0,100500000,1,B,JAKARTA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,68000000,68000000.0,68000000,1,B,SAMARINDA,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,101000000,101000000.0,101000000,1,BA,PEKANBARU,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,108000000,108000000.0,108000000,1,BA,PEKANBARU,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,113000000,114250000.0,115500000,2,DA,BANJARMASIN,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,84500000,84500000.0,84500000,1,H,SAMARINDA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,95000000,95000000.0,95000000,1,KH,BANJARMASIN,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2023,92000000,92000000.0,92000000,1,R,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2024,105000000,105000000.0,105000000,1,B,JAKARTA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2024,95000000,95000000.0,95000000,1,B,JAKARTA,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2024,116500000,116500000.0,116500000,1,KH,SAMPIT,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2024,102500000,102500000.0,102500000,1,KH,SURABAYA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2024,106500000,106500000.0,106500000,1,KT,SAMARINDA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT,MANUAL,2025,107500000,107500000.0,107500000,1,BH,JAMBI,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT DLX MC,MANUAL,2024,106500000,106500000.0,106500000,1,B,JAKARTA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2020,50000000,50000000.0,50000000,1,KH,PALANGKARAYA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2021,93500000,93500000.0,93500000,1,BA,PEKANBARU,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2021,48000000,48000000.0,48000000,1,F,SEMARANG,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2022,106000000,106000000.0,106000000,1,BH,JAKARTA,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2022,91500000,91500000.0,91500000,1,F,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2022,84500000,84750000.0,85000000,2,KH,BANJARMASIN,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2022,49000000,49000000.0,49000000,1,KH,PALANGKARAYA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2022,92000000,92000000.0,92000000,1,P,SURABAYA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2022,80000000,80000000.0,80000000,1,Z,BANDUNG,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,102000000,102000000.0,102000000,1,AA,SEMARANG,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,100000000,100000000.0,100000000,1,AB,JOGJA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,96000000,96000000.0,96000000,1,AB,YOGYAKARTA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,87000000,87000000.0,87000000,1,B,BANDUNG,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,115500000,115500000.0,115500000,1,B,JAKARTA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,91000000,91000000.0,91000000,1,B,JAKARTA,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,105000000,106166666.67,108000000,3,B,JAKARTA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,88500000,88500000.0,88500000,1,B,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,100000000,100000000.0,100000000,1,BD,PALEMBANG,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,109000000,109000000.0,109000000,1,BD,PALEMBANG,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,105000000,106500000.0,108000000,2,BE,PALEMBANG,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,84500000,99500000.0,114500000,2,BG,JAMBI,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,106000000,106000000.0,106000000,2,BG,PALEMBANG,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,123000000,123000000.0,123000000,1,BG,PALEMBANG,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,112000000,112000000.0,112000000,1,BH,JAKARTA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,105000000,105000000.0,105000000,1,BH,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,107500000,107500000.0,107500000,1,BK,MEDAN,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,108000000,108000000.0,108000000,1,BM,PEKANBARU,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,103500000,103500000.0,103500000,1,BM,PEKANBARU,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,102000000,102000000.0,102000000,1,D,JAKARTA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,100000000,100000000.0,100000000,1,D,JAKARTA,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,116500000,116500000.0,116500000,1,DA,BANJARMASIN,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,95000000,95000000.0,95000000,1,DA,BANJARMASIN,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,106500000,108500000.0,110500000,2,DA,BANJARMASIN,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,106500000,106500000.0,106500000,1,DA,SAMPIT,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,120000000,120000000.0,120000000,1,DD,MAKASSAR,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,101000000,101000000.0,101000000,1,DK,SURABAYA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,86000000,86000000.0,86000000,1,F,JAKARTA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,105000000,105000000.0,105000000,1,H,SEMARANG,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,107500000,107500000.0,107500000,1,KB,PONTIANAK,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,112500000,112500000.0,112500000,1,KB,PONTIANAK,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,75000000,89666666.67,110000000,3,KB,PONTIANAK,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,102000000,102000000.0,102000000,1,KH,BANJARMASIN,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,103500000,103500000.0,103500000,1,KH,SAMPIT,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,90000000,90000000.0,90000000,1,KH,SEMARANG,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,104000000,104000000.0,104000000,1,KT,SAMARINDA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,120000000,120000000.0,120000000,1,KT,SAMARINDA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,105000000,105000000.0,105000000,1,L,SURABAYA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,95000000,95000000.0,95000000,1,S,Surabaya,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,95000000,95000000.0,95000000,1,T,BANDUNG,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2023,107500000,107500000.0,107500000,1,W,SURABAYA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,100000000,100000000.0,100000000,1,B,JAKARTA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,105000000,105000000.0,105000000,1,B,JAKARTA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,104000000,104000000.0,104000000,1,B,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,114500000,114500000.0,114500000,1,BA,PADANG,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,114000000,114000000.0,114000000,1,BA,PADANG,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,105000000,105000000.0,105000000,1,BA,PEKANBARU,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,115000000,115000000.0,115000000,1,BE,LAMPUNG,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,110000000,110000000.0,110000000,1,BE,PALEMBANG,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,116500000,116500000.0,116500000,1,BG,PALEMBANG,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,121500000,121500000.0,121500000,1,BG,PALEMBANG,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,106000000,106000000.0,106000000,1,BK,MEDAN,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,101000000,101000000.0,101000000,1,BM,PEKANBARU,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,105500000,105500000.0,105500000,1,D,BANDUNG,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,118500000,118500000.0,118500000,1,DA,BANJARMASIN,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,116500000,116500000.0,116500000,1,DA,BANJARMASIN,>50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,110000000,110000000.0,110000000,1,DB,MANADO,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,118000000,118000000.0,118000000,1,DD,MAKASAR,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,116000000,116000000.0,116000000,1,DR,SURABAYA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,120000000,120000000.0,120000000,1,DT,MAKASSAR,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,104500000,104500000.0,104500000,1,F,JAKARTA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,112500000,112500000.0,112500000,1,F,JAKARTA,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,105500000,105500000.0,105500000,1,H,SEMARANG,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,107000000,107000000.0,107000000,1,KH,PALANGKARAYA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,94000000,94000000.0,94000000,1,KH,SAMPIT,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,110000000,110000000.0,110000000,1,KH,SAMPIT,30k-50k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,117500000,117500000.0,117500000,1,KH,SAMPIT,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,99000000,104750000.0,110500000,2,KT,BALIKPAPAN,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2024,115000000,115000000.0,115000000,1,L,SURABAYA,10k-30k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2025,113000000,113000000.0,113000000,1,D,BANDUNG,<10k
DAIHATSU,SIGRA,SIGRA 1.2 X MT MC,MANUAL,2025,127000000,127000000.0,127000000,1,DT,MAKASSAR,10k-30k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,56500000,56500000.0,56500000,1,AB,JOGJA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,68000000,68000000.0,68000000,1,B,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,55500000,55500000.0,55500000,1,B,JOGJA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,50000000,50000000.0,50000000,1,B,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,65000000,65000000.0,65000000,1,B,YOGYAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,66500000,66500000.0,66500000,1,BA,PEKANBARU,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,68000000,68000000.0,68000000,1,DD,MAKASSAR,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,67000000,67000000.0,67000000,1,K,SEMARANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,55000000,55000000.0,55000000,1,KT,PONTIANAK,<10k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,73000000,73000000.0,73000000,1,R,TEGAL,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2016,55000000,55000000.0,55000000,1,W,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,80000000,80000000.0,80000000,1,AG,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,53500000,53500000.0,53500000,1,B,BANJARMASIN,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,58000000,58000000.0,58000000,1,B,CIREBON,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,67000000,68000000.0,69000000,2,B,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,63000000,63000000.0,63000000,1,B,JOGJA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,65000000,65000000.0,65000000,1,BG,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,66000000,66000000.0,66000000,1,BG,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,67000000,68500000.0,70000000,2,DD,MAKASSAR,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,60000000,60000000.0,60000000,1,G,SEMARANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,68500000,68500000.0,68500000,1,KT,SAMARINDA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2017,75500000,75500000.0,75500000,1,R,JOGJA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,63500000,70500000.0,75500000,4,B,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,70000000,72500000.0,75000000,2,B,LAMPUNG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,70500000,70500000.0,70500000,1,B,SEMARANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,61000000,61000000.0,61000000,1,B,SURABAYA,30k-50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,75000000,75000000.0,75000000,1,B,TEGAL,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,77000000,77000000.0,77000000,1,BG,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,81500000,81500000.0,81500000,1,BH,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,80000000,80000000.0,80000000,1,BH,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,72500000,72500000.0,72500000,1,BH,PEKANBARU,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,75000000,75000000.0,75000000,1,BM,PEKANBARU,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,70000000,73500000.0,77000000,2,BN,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,70000000,70000000.0,70000000,1,D,BANDUNG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,65000000,65000000.0,65000000,1,D,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,73000000,73000000.0,73000000,1,DD,MAKASSAR,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,76500000,76500000.0,76500000,1,E,CIREBON,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,70000000,70000000.0,70000000,1,H,SEMARANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,69000000,73250000.0,77500000,2,L,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,76500000,76500000.0,76500000,1,N,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,70000000,70000000.0,70000000,1,T,BANDUNG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2018,77500000,77500000.0,77500000,1,W,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,80500000,80500000.0,80500000,1,AG,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,48000000,48000000.0,48000000,1,B,BENGKULU,<10k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,66500000,66500000.0,66500000,1,B,BENGKULU,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,83000000,83000000.0,83000000,1,B,JAKARTA,30k-50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,61000000,61000000.0,61000000,1,B,MEDAN,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,68500000,68500000.0,68500000,1,B,PALANGKARAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,76500000,76500000.0,76500000,1,B,PALEMBANG,30k-50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,74000000,74000000.0,74000000,1,B,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,73000000,73000000.0,73000000,1,B,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,74000000,74000000.0,74000000,1,B,YOGYAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,77000000,77000000.0,77000000,1,BG,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,68500000,68500000.0,68500000,1,BH,JAMBI,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,62500000,62500000.0,62500000,1,BK,BANJARMASIN,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,66000000,71333333.33,78000000,3,BK,MEDAN,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,65000000,65000000.0,65000000,1,D,BANJARMASIN,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,70000000,72000000.0,76000000,3,D,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,81500000,81500000.0,81500000,1,DD,MAKASSAR,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,67500000,67500000.0,67500000,1,F,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,71500000,71500000.0,71500000,1,F,SEMARANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,76500000,76500000.0,76500000,1,G,YOGYAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,45000000,45000000.0,45000000,1,H,JOGJA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,55000000,55000000.0,55000000,1,KB,PONTIANAK,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,90000000,90000000.0,90000000,1,KT,SAMARINDA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,72500000,72500000.0,72500000,1,L,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,72000000,72750000.0,73500000,2,N,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,70000000,70000000.0,70000000,1,S,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,70000000,70000000.0,70000000,1,S,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2019,60000000,60000000.0,60000000,1,Z,PALANGKARAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2020,78000000,78000000.0,78000000,1,AG,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2020,62000000,68000000.0,74000000,2,B,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2020,70000000,70000000.0,70000000,1,B,PEKANBARU,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2020,77000000,77000000.0,77000000,1,BD,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2020,77000000,77000000.0,77000000,1,BE,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2020,65000000,65000000.0,65000000,1,DD,MAKASAR,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2020,74500000,79250000.0,84000000,2,L,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2021,83000000,83000000.0,83000000,1,AD,SEMARANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2021,54000000,67333333.33,76000000,3,B,JAKARTA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2021,84500000,84500000.0,84500000,1,B,PALEMBANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2021,65000000,65000000.0,65000000,1,B,PONTIANAK,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2021,72500000,72500000.0,72500000,1,B,SURABAYA,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2021,80000000,80000000.0,80000000,1,BD,PADANG,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2021,85500000,85500000.0,85500000,1,BE,JAKARTA,30k-50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2021,88500000,88500000.0,88500000,1,BM,PEKANBARU,>50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2021,87500000,87500000.0,87500000,1,D,JAKARTA,30k-50k
DAIHATSU,SIGRA,SIGRA B400RS-GMDEJ 1.0 M MT,MANUAL,2021,89500000,89750000.0,90000000,2,D,JAKARTA,>50k
